Character_ID,Character_Name,Image_URL,Species,House,House_URL,Status,Lore,Parents,Siblings,Children
CH166,Night's Watch recruit,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Night's_Watch_Brother.png,Human,Night's Watch,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Bound in black, but not always by choice. Many came to the Wall seeking redemption or fleeing justice. Few found glory; most found death. All left their names behind.",Not Available,Not Available,None
CH167,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,None,Not Available,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Not Available,"Not all stories are told. Not all names are remembered.
Some die in silence. Some never lived at all.
But the realm turns still, and the space they leave behind echoes louder than their deeds.",Not Available,Not Available,Not Available
CH168,Nymeria Sand,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Nymeria_Sand.png,Human,Sand Snakes,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Umber.png,Dead,"One of Oberyn Martell’s bastard daughters — the Sand Snakes. Deadly with a whip and sharper of tongue, she fought for vengeance and Dornish pride, until Cersei’s dungeon silenced her legacy.",Oberyn Martell,Sand Snakes,None
CH169,Obara Sand,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/ObaraSand.png,Human,Sand Snakes,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Umber.png,Dead,"Daughter of Oberyn Martell, fierce and furious. She wielded her spear with the rage of a bastard unrecognized, a warrior born of war.
She sought vengeance for her father and helped bring ruin to Dorne.
But vengeance burns without care, and Obara died by the same blade she lived by—struck down in silence, remembered in wrath.","Prince Oberyn Martell, Oldtown whore","Nymeria Sand, Tyene Sand, Sand Snakes​",None
CH170,Oberyn Martell,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Oberyn_Martell.png,Human,House Martell,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Martell.png,Dead,"The Red Viper of Dorne — lover, fighter, poet of poison. His duel with the Mountain became legend: a dance of vengeance, a tale of triumph turned horror in one brutal crush.",Not Available,"Doran Martell, Elia Martell",8 daughters
CH171,Olenna Tyrell,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Olenna_Tyrell.png,Human,House Tyrell,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Tyrell.png,Dead,"The Queen of Thorns, sharp of tongue and sharper of wit.
Lady Olenna moved through court like a blade in a bouquet, cutting down fools and flatterers alike.
She loved her family fiercely and would burn kingdoms to protect them.
When her time came, she drank poison and smiled—then confessed to killing a king.
She died as she lived: unbowed, unbroken, unforgettable.",Lord Runceford Redwyne,Viola Redwyne​,Luthor Tyrell (implied)
CH172,Olly,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Olly.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,Young boy whose family is slaughtered by wildlings. Betrays and kills Jon Snow,Unknown,None,None
CH173,Olly's mum,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A mother of the Gift, slain by wildlings under Tormund’s banner. Her death lit the fire of vengeance in her son, stoking the blade that would one day pierce Jon Snow’s heart.",Not Available,Not Available,Olly
CH174,Orell,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Orell.png,Human,Free Folk,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A wildling skinchanger, bound more to his eagle than his kin. Suspicious of Jon Snow and rightfully so, his death came with betrayal on his lips and hatred in his eyes.",Not Available,Not Available,None
CH175,Osha,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Osha.png,Human,Free Folk,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,Hot Wildling Chick,Not Available,Not Available,None
CH176,Oswell Whent,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Whent,,Dead,Member of the Kingsguard under Aerys II (the Mad King).,Not Available,Not Available,None
CH177,Othell Yarwyck,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Night's Watch,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"The master builder of the Night’s Watch — steady, practical, loyal. He voted against Jon’s wildling alliance, and though he betrayed his Lord Commander, he met his fate with grim resolve.",Not Available,Not Available,None
CH178,Othor,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,ex.Night's Watch,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Undead,"Once a ranger of the Night’s Watch, his corpse rose under the Night King’s will. His icy attack was one of the first signs of the dead’s return — a whisper of the storm to come.",Not Available,Not Available,None
CH179,Peasant,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,Common citizen of Westeros,Not Available,Not Available,Not Available
CH180,Peasants,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,Common citizens of Westeros,Not Available,Not Available,Not Available
CH181,Petyr Baelish,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Petyr_Baelish.png,Human,House Baelish,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Baelish.png,Dead,"Little Finger, Lord of coin, master of whispers, spider of ambition. Petyr Baelish rose from nothing with a smile and a dagger behind his back.
He sowed the seeds of war, betrayal, and chaos—for in chaos, he climbed.
He loved Catelyn Stark, and when he could not have her, he twisted the world to destroy her family.
But the North remembers. And Sansa Stark watched the web from within.
When it was time, she cut the spider down with his own lies.",Lord Baelish,Not Available,None
CH182,Pigeon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Pigeon.png,Pigeon,Animal,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Meek denizens of the capital, scavenging between slaughters. Beasts of habit, they became symbols of starvation and survival during King’s Landing’s darkest days.",Not Available,Not Available,Not Available
CH183,Podrick Payne,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Podrick.png,Human,House Payne,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Payne.png,Alive,"Squire to knights and a knight in spirit, Podrick Payne was loyalty wrapped in awkward armor.
He stood beside Tyrion, Brienne, and honor itself, surviving battles with more heart than skill.
He killed when needed, sang when asked, and guarded a dream that knighthood still meant something.
At war’s end, he rode into legend—not as a hero, but as one who helped them live.",Not Available,Not Available,None
CH184,Polliver,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Polliver.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A Lannister man with a cruel streak and a longer sword.
He took Arya’s sword, Needle, and her innocence in one swing.
He mocked, killed, and rode through the Riverlands like a petty lord of suffering.
But names have power, and Arya whispered his into the dark.
She took back Needle—and his life—with quiet vengeance.",Not Available,Not Available,None
CH185,Prendahl na Ghezn,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Prendahl_na_Ghezn.png,Human,Second Sons,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Second_Sons.png,Dead,"Captain of the Stormcrows, greedy and arrogant. He refused Daenerys’s offer and paid the price when Daario presented his head along with his loyalty.",Not Available,Not Available,None
CH186,Prisoner,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Nameless, faceless, and forgotten. Whether shackled beneath Red Keep or held by wildlings, their stories are lost to the silence of stone and time.",Not Available,Not Available,Not Available
CH187,Pyat Pree,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Pyatt_Pree.png,Human,Warlock of Qarth,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A warlock of Qarth, his lips blue with magic and deceit.
He offered illusions, whispered prophecy, and sought to bind dragons in chains.
His tower of shadows turned to ash when Daenerys saw through the trickery.
He burned with a scream like parchment catching flame—proof that magic without wisdom ends in smoke.",Not Available,Not Available,None
CH188,Pypar,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Pypar.png,Human,Night's Watch,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Called Pyp, he was small of frame but great of loyalty.
He laughed through fear, followed Jon Snow through frost and flame, and died at the Wall defending the realm.
A boy from the streets, he died a man of the Night’s Watch.
And the Watch remembers.",Not Available,Not Available,None
CH189,Qhorin Halfhand,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Qhorin.png,Human,Night's Watch,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A ranger of legend, cold as stone and just as resolute.
He taught Jon Snow what it meant to be loyal to the living, not the law.
When capture meant compromise, he chose death—and made Jon his executioner.
He fell with honor, and rose in memory as the man who saved the Watch from within.",Not Available,Not Available,None
CH190,Qotho,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Dothraki,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A bloodrider of Khal Drogo, fierce and unforgiving. His refusal to bow to sorcery cost him his life — cut down by Jorah’s steel, his death sealed Drogo’s fate.",Not Available,Not Available,None
CH191,Qyburn,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Qyburn.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Once a maester, stripped of chain and title for dark experiments.
Qyburn cared not for life, only what it could endure.
He stitched the Mountain into a monster, whispered into queens’ ears, and made death walk again.
His science outlived his soul—until Cersei’s world crumbled, and his creations turned on him.",Not Available,Not Available,None
CH192,Rakharo,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Dothraki,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A loyal Dothraki rider to Daenerys, fierce in battle and faithful in heart. His death was a cruel message from rival khals — his head returned in a pouch, his honor intact but body defiled.",Not Available,Not Available,None
CH193,Ralf Kenning,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Ironborn,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A knight of House Kenning of Kayce. Present at the siege of Meereen, his minor role in great events proved that not all knights are sung of — some simply die forgotten.",Not Available,Not Available,None
CH194,Ramsay Bolton,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Ramsey_Bolton.png,Human,House Bolton,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Bolton.png,Dead,"Ramsay Bolton was cruelty made flesh, a bastard who carved his name in blood and flayed skin. Smiling as he tortured, he ruled through fear, not right. But even monsters meet their end—and the North remembers.",Roose Bolton,Not Available,None
CH195,Randyll Tarly,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Randyll_Tarly.png,Human,House Tarly,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Tarly.png,Dead,"Lord of Horn Hill, father to Sam, and wielder of the ancestral greatsword Heartsbane. Ruthless in discipline and tradition, his pride burned with him when Daenerys brought dragonfire to justice.",Not Available,Not Available,"Samwell Tarly, Dickon Tarly"
CH196,Rast,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Rast.png,Human,Night's Watch,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A coward behind blades, cruel to the weak.
He tormented Samwell, mocked Jon, and betrayed the Night’s Watch.
At Craster’s Keep, he drank blood and pretended it was power.
Ghost found him, and justice tore out his throat.",Not Available,Not Available,None
CH197,Rat,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Rat,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A symbol of plague and decay, rats scurried through the dark corners of cities and keeps alike, thriving on the spoils of human conflict. Ever-present, ever-feared.",Not Available,Not Available,None
CH198,Razdal mo Eraz,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Yunkai noble,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A self-important envoy from Yunkai, clad in silks and arrogance. He offered gold for peace, but Daenerys gave him only fire and chains. His fate was sealed by defiance.",Not Available,Not Available,None
CH199,Reek,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Reek.png,Human,House Greyjoy,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Greyjoy.png,Dead,"He was Theon, once. Proud, foolish, House Greyjoy.
Then Ramsay broke him—mind, body, name.
As Reek, he trembled, obeyed, survived. But deep in the ash, a spark remained.
He saved Sansa, found courage, and died for the Starks—half-forgiven, half-free.","Balon Greyjoy, Alannys Harlaw","Rodrik, Maron, Yara Greyjoy",None
CH200,Renly Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Renly_Baratheon.png,Human,House Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Baratheon_Dragonstone.png,Dead,"Youngest Baratheon brother, charming and beloved. His dreams of kingship were snuffed out by a shadow with Stannis’s face, leaving behind a ghost of what might have been.","Steffon Baratheon, Cassana Estermont","Robert, Stannis",None
CH201,Rennick,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Lannister,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Lannister.png,Dead,"A minor character lost among major players, often listed among the dead with little tale to tell. A thread in the larger tapestry of Westeros.",Not Available,Not Available,None
CH202,Rhaegal,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Rhaegar.png,Human,Dragon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"One of Daenerys's dragons, green and fierce. Rhaegal soared above battlefields and burned enemies to ash until a scorpion bolt from Euron's fleet sent him crashing into the sea.",Daenerys Targaryen,"Drogon, Viserion",None
CH203,Rhaego,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Targaryen,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Targaryen.png,Dead,"The unborn son of Daenerys and Khal Drogo. Destined to be the Stallion Who Mounts the World, his life ended before it began, claimed by blood magic and grief.","Daenerys Targaryen, Khal Drogo",None,None
CH204,Rickard Karstark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Rickard_Karstark.png,Human,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Dead,"Rickard Karstark was a lord of the North, proud and grim, his loyalty forged in Stark blood. But vengeance drove him past honor, and for the death of two captives, he lost his head—and Robb Stark lost a piece of his kingdom.",Not Available,Not Available,"Harrion, Torrhen, Eddard Karstark"
CH205,Rickon Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Rickon_Stark.png,Human,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Dead,"The youngest wolf, wild and untrained. Captured and betrayed, he met his end on a Bolton arrow, running for freedom across a field where mercy was never offered.","Eddard Stark, Catelyn Stark","Robb, Sansa, Arya, Bran, Jon (half)",None
CH206,Rival Dothraki,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,Dothraki,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,Generic title for Dothraki who challenge Daenerys or are part of opposing khalasars.,Not Available,Not Available,None
CH207,Robb Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Robb.png,Human,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Dead,"Young Wolf, crowned in the North, led by justice—and slain by betrayal.
He never lost a battle, but he lost the war to love and pride.
He married for his heart, not his house, and paid with his life.
At the Red Wedding, they killed him, his queen, his wolf.
But the North remembers.","Eddard Stark, Catelyn Stark","Sansa, Arya, Bran, Rickon",None
CH208,Robert Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Robert_Baratheon.png,Human,House Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Baratheon_Dragonstone.png,Dead,"The usurper king, once a hammer in rebellion, now a bloated shadow of glory. Gored by a boar, he died with wine on his breath and regrets in his heart.","Steffon Baratheon, Cassana Estermont","Stannis, Renly","Joffrey, Myrcella, Tommen (assumed)"
CH209,Robert Baratheon's illegitimate son (Barra),https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Baratheon_Dragonstone.png,Dead,"A babe born of fleeting lust, innocent and unaware. Slain in the purge of Robert's bastards, her tiny life snuffed out in a bed of betrayal.",Robert Baratheon,None,None
CH210,Rodrik Cassel,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Rodrik_Cassell.png,Human,House Cassel,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Cassel.png,Dead,"A loyal sword, older than most, but sharper than many.
He served House Stark with beard and bellow, training boys to be men.
When Theon betrayed Winterfell, Rodrik refused to kneel.
He died on his knees, not in surrender, but defiance.",Not Available,Martyn Cassel,None
CH211,Roose Bolton,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Roose_Bolton.png,Human,House Bolton,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Bolton.png,Dead,"Roose Bolton was silence cloaked in leathers, a man who whispered death with every measured word. Cold, cunning, and cruelly patient, he betrayed the Starks at the Red Wedding. But his calm hid rot—and even quiet knives can be turned.",Not Available,Not Available,Ramsay Bolton
CH212,Rorge,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Rorge.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A grotesque criminal, brutal and foul. Known for his violence and lack of nose, he terrorized the innocent until Arya struck him down with Needle.",Not Available,Not Available,None
CH213,Ros,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Ros.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A Northern girl turned courtesan in King’s Landing. Caught in the web of Littlefinger and the Lannisters, she rose swiftly and died cruelly, a pawn to the end.",Not Available,Not Available,None
CH214,Sam Tarly,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Samwell_Tarly.png,Human,House Tarly,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Tarly.png,Alive,"Samwell Tarly was no knight, but he fought with heart and mind sharper than steel. Cast off by his father, he found courage at the Wall, slaying monsters with books and bravery. In a world of war, Sam proved knowledge could be a sword too.","Randyll Tarly, Melessa Florent","Dickon Tarly, Talla Tarly",Samwell
CH215,Sandor Clegane,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/The_Mountain.png,Human,House Clegane,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Clegane.png,Alive,"Sandor Clegane, the Hound, was fire-scarred and fury-bound, a killer with a shattered soul. He mocked knighthood but lived its truths, blade in hand, pain in heart. Beneath the growl was a man seeking peace in a world that knew none.",Not Available,Gregor Clegane,None
CH217,Second Sun Mercenary,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Sun_Merc.png,Human,Second Sons,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Second_Sons.png,Dead,"A blade for hire in a company sworn to coin, not cause. Many died when they chose gold over dragons and faced Daenerys's wrath.",Not Available,Not Available,None
CH218,Selyse Florent,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,House Florent,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Florent.png,Dead,"Queen to Stannis, mother to Shireen, but lover only to fire.
She worshipped the Lord of Light with fanatic devotion.
When her daughter burned at the stake, her faith cracked—and she hanged herself beneath a cold sky.
Her gods answered nothing.",Not Available,Ser Imry Florent,Shireen Baratheon
CH219,Septa Mordane,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Septa_Mordane.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,A stern but kind instructor to the Stark girls. Her lessons in courtesy could not save her from Lannister swords when the crown changed hands.,Not Available,Not Available,None
CH220,Ser Hugh of the Vale,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Ser_Hugh_of_the_Vale.png,Human,House of Arryn,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Arryn.png,Dead,"A knight newly made, his pride as sharp as his lance. He died in a tourney, blood gurgling from a punctured throat, a lesson in hubris.",Not Available,Not Available,None
CH221,Shae,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Shae.png,Whore,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"Tyrion's lover turned betrayer. Her love, real or feigned, ended in a golden shroud as she was strangled by the man she once called ""my lion.""",Not Available,Not Available,None
CH222,Shaggydog,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Shaggy_Dog.png,Direwolf,House Stark,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Stark.png,Dead,Rickon Stark's aggressive and protective direwolf.,Not Available,"Grey Wind, Lady, Nymeria, Summer,Ghost",Not Available
CH223,Shireen Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Shireen_Baratheon%20.png,Human,House Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Baratheon_Dragonstone.png,Dead,"A gentle soul with a scarred face, lover of books and Davos. Burned alive by her own father in sacrifice, her death turned banners to ash.","Stannis Baratheon, Selyse Florent",None,None
CH224,Smalljon Umber,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Smalljon_Umber.png,Human,House Umber,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Umber.png,Dead,"Big of body, louder of mouth. The Smalljon once pledged to the Boltons, handing over Rickon Stark.
But loyalty to monsters wins no battles.
He died at the Battle of the Bastards—torn down by wildlings, forgotten by his own.",Greatjon Umber,Not Available,None
CH225,Snake,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Snake,Animal,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"A silent slither in the shadows, feared in many forms. Whether symbol or threat, it served as both omen and assassin.",Not Available,Not Available,Not Available
CH226,Sons of the Harpy,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Sons_Of_The_Harpy.png,Human,Sons of the Harpy,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,Anti-Daenerys insurgent in Meereen,Not Available,Not Available,None
CH227,Stableboy,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/characters/NotAvailable.png,Human,None,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"An innocent with straw-stained hands, caught in a tide of blood. His death, swift and unworthy of song, was another echo of war's cruelty.",Not Available,Not Available,None
CH228,Stag,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Stag.png,Stag,Animal,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/Unknown_Family.png,Dead,"The symbol of House Baratheon, wild and proud.
A stag felled Robert, a stag crowned Joffrey, a stag burned with Stannis.
It stood for fury—righteous, reckless, royal.
Now, it’s just a sigil on empty banners.",Not Available,Not Available,Not Available
CH229,Stannis Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/refs/heads/main/images/characters/Stannis_Baratheon.png,Human,House Baratheon,https://raw.githubusercontent.com/MrAnderson-Data/got-tableau-dashboard/main/images/house/House_Baratheon_Dragonstone.png,Dead,"Stannis Baratheon was duty forged into flesh, a king of cold justice and unbending will. He burned for a crown, guided by flame and prophecy, but found only ash. In the end, his cause was just—his path, ruin.","Steffon, Cassana Baratheon","Robert, Renly",Shireen Baratheon
